id,created_time,updated_time,title,chinese_title,kind,source_channel,severity,topic,tags,occurred_at,count,resolved,note,chinese_note,urgency_score,page_file
row_2k_00084,2026-04-22T13:54:33.134Z,2026-04-22T16:04:36.253Z,Bug triage: auth latency spike #84,Bug 分诊: 登录延迟突增 #84,Doc,Customer email,Medium,Search,urgent,2026-04-22,48,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",25,
row_2k_00085,2026-04-22T14:04:08.438Z,2026-04-22T17:31:36.452Z,Sync recap: UI shimmer regression #85,同步回顾: 界面闪烁回归 #85,Email,Customer email,High,Search,automated;urgent,2026-04-22,10,false,,,60,
row_2k_00086,2026-04-21T23:48:50.168Z,2026-04-22T03:49:51.340Z,Doc update: analytics gap #86,文档更新: 数据上报缺口 #86,Slack,Internal slack,Critical,Mobile,internal,2026-04-21,7,false,Short note.,"已记录,本周不需要额外动作。",100,
row_2k_00087,2026-04-21T18:11:09.629Z,2026-04-21T22:32:31.279Z,Investigation: schema migration delay #87,排查记录: 迁移延期 #87,Bug,Pager duty,High,Search,,2026-04-21,36,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_2k_00088,2026-04-21T12:29:25.571Z,2026-04-21T15:34:31.764Z,Follow up: search index rebuild #88,跟进事项: 搜索索引重建 #88,Note,Status page,Info,Mobile,manual,2026-04-21,3,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_2k_00089,2026-04-21T01:47:10.025Z,2026-04-21T02:01:30.674Z,Telemetry blip: mobile crash cluster #89,遥测异常: 移动端崩溃聚簇 #89,Meeting,Telemetry alert,Medium,UI,internal;urgent,2026-04-21,42,false,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",25,
row_2k_00090,2026-04-21T01:15:59.766Z,2026-04-21T05:17:29.264Z,Pager event: queue backlog growth #90,值班事件: 队列积压增长 #90,Doc,Customer email,Info,Auth,urgent,2026-04-21,32,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_2k_00091,2026-04-20T18:58:22.383Z,2026-04-20T23:27:14.668Z,Customer report: billing webhook retries #91,客户反馈: 账单 Webhook 重试 #91,Email,Internal slack,Low,Infra,,2026-04-20,47,true,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",0,
row_2k_00092,2026-04-20T08:15:26.109Z,2026-04-20T12:46:42.633Z,Engineering note: infra cost trend #92,工程笔记: 基础设施成本上扬 #92,Slack,Pager duty,High,Search,manual;internal,2026-04-20,45,false,,,60,
row_2k_00093,2026-04-19T20:12:45.289Z,2026-04-19T23:31:35.015Z,Incident drill: feature flag rollout #93,应急演练: 功能开关灰度 #93,Bug,Support ticket,Low,Search,urgent,2026-04-19,17,true,Short note.,"已记录,本周不需要额外动作。",0,
row_2k_00094,2026-04-19T18:58:00.388Z,2026-04-19T20:33:43.593Z,Bug triage: auth latency spike #94,Bug 分诊: 登录延迟突增 #94,Note,Status page,High,UI,internal,2026-04-19,18,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_2k_00095,2026-04-19T11:51:54.170Z,2026-04-19T14:45:10.861Z,Sync recap: UI shimmer regression #95,同步回顾: 界面闪烁回归 #95,Meeting,Telemetry alert,Low,Infra,customer,2026-04-19,7,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_2k_00096,2026-04-19T07:08:04.671Z,2026-04-19T11:58:21.087Z,Doc update: analytics gap #96,文档更新: 数据上报缺口 #96,Doc,Telemetry alert,High,Billing,customer;manual,2026-04-19,47,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
row_2k_00097,2026-04-18T22:31:07.181Z,2026-04-19T02:03:10.686Z,Investigation: schema migration delay #97,排查记录: 迁移延期 #97,Email,Customer email,Critical,Mobile,internal;manual,2026-04-18,19,false,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",100,
row_2k_00098,2026-04-18T15:44:02.524Z,2026-04-18T18:49:01.612Z,Follow up: search index rebuild #98,跟进事项: 搜索索引重建 #98,Slack,Pager duty,Low,Search,,2026-04-18,35,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",8,
row_2k_00099,2026-04-18T09:43:31.869Z,2026-04-18T09:58:47.476Z,Telemetry blip: mobile crash cluster #99,遥测异常: 移动端崩溃聚簇 #99,Bug,Pager duty,High,Mobile,internal;urgent,2026-04-18,43,true,,,0,
row_2k_00100,2026-04-17T22:48:21.451Z,2026-04-18T03:13:28.202Z,Pager event: queue backlog growth #100,值班事件: 队列积压增长 #100,Note,Status page,Medium,UI,automated,2026-04-17,1,true,Short note.,"已记录,本周不需要额外动作。",0,
row_2k_00101,2026-04-17T15:35:14.453Z,2026-04-17T17:20:28.977Z,Customer report: billing webhook retries #101,客户反馈: 账单 Webhook 重试 #101,Meeting,Telemetry alert,Info,Billing,,2026-04-17,29,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_2k_00102,2026-04-17T05:53:00.310Z,2026-04-17T06:49:02.504Z,Engineering note: infra cost trend #102,工程笔记: 基础设施成本上扬 #102,Doc,Customer email,High,UI,automated;urgent,2026-04-17,25,false,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,60,
row_2k_00103,2026-04-17T01:44:02.172Z,2026-04-17T04:40:52.039Z,Incident drill: feature flag rollout #103,应急演练: 功能开关灰度 #103,Email,Customer email,Medium,Mobile,manual,2026-04-17,34,false,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",25,
row_2k_00104,2026-04-16T22:16:09.389Z,2026-04-17T00:02:59.471Z,Bug triage: auth latency spike #104,Bug 分诊: 登录延迟突增 #104,Slack,Internal slack,Critical,Billing,,2026-04-16,19,false,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",100,
row_2k_00105,2026-04-16T07:35:35.188Z,2026-04-16T11:20:02.611Z,Sync recap: UI shimmer regression #105,同步回顾: 界面闪烁回归 #105,Bug,Support ticket,Info,Analytics,,2026-04-16,30,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",1,
row_2k_00106,2026-04-16T05:40:09.177Z,2026-04-16T07:42:22.749Z,Doc update: analytics gap #106,文档更新: 数据上报缺口 #106,Note,Support ticket,Critical,Analytics,automated,2026-04-16,5,false,,,100,
row_2k_00107,2026-04-16T00:54:39.506Z,2026-04-16T03:05:33.590Z,Investigation: schema migration delay #107,排查记录: 迁移延期 #107,Meeting,Telemetry alert,Info,UI,,2026-04-16,14,true,Short note.,"已记录,本周不需要额外动作。",0,
row_2k_00108,2026-04-15T16:23:51.317Z,2026-04-15T18:25:04.284Z,Follow up: search index rebuild #108,跟进事项: 搜索索引重建 #108,Doc,Telemetry alert,High,Billing,customer;manual,2026-04-15,12,true,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",0,
row_2k_00109,2026-04-15T05:49:11.276Z,2026-04-15T06:38:13.522Z,Telemetry blip: mobile crash cluster #109,遥测异常: 移动端崩溃聚簇 #109,Email,Internal slack,Medium,Analytics,internal;urgent,2026-04-15,11,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_2k_00110,2026-04-15T03:00:04.016Z,2026-04-15T07:35:35.309Z,Pager event: queue backlog growth #110,值班事件: 队列积压增长 #110,Slack,Pager duty,High,Billing,,2026-04-15,1,false,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",60,
row_2k_00111,2026-04-14T14:17:57.836Z,2026-04-14T15:55:32.982Z,Customer report: billing webhook retries #111,客户反馈: 账单 Webhook 重试 #111,Bug,Support ticket,Low,Auth,manual;urgent,2026-04-14,10,false,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",8,
row_2k_00112,2026-04-14T10:55:38.955Z,2026-04-14T11:58:31.914Z,Engineering note: infra cost trend #112,工程笔记: 基础设施成本上扬 #112,Note,Support ticket,Low,Search,automated,2026-04-14,50,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",8,
row_2k_00113,2026-04-14T03:35:22.930Z,2026-04-14T03:49:10.694Z,Incident drill: feature flag rollout #113,应急演练: 功能开关灰度 #113,Meeting,Status page,Medium,Search,urgent;customer,2026-04-14,8,true,,,0,
row_2k_00114,2026-04-13T17:45:07.551Z,2026-04-13T21:32:42.657Z,Bug triage: auth latency spike #114,Bug 分诊: 登录延迟突增 #114,Doc,Telemetry alert,High,Analytics,,2026-04-13,20,true,Short note.,"已记录,本周不需要额外动作。",0,
row_2k_00115,2026-04-13T15:59:48.964Z,2026-04-13T20:26:58.462Z,Sync recap: UI shimmer regression #115,同步回顾: 界面闪烁回归 #115,Email,Internal slack,Info,Auth,,2026-04-13,39,false,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",1,
row_2k_00116,2026-04-13T09:19:06.907Z,2026-04-13T11:51:24.613Z,Doc update: analytics gap #116,文档更新: 数据上报缺口 #116,Slack,Pager duty,Low,Billing,customer;automated,2026-04-13,18,false,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,8,
row_2k_00117,2026-04-13T01:13:07.537Z,2026-04-13T05:56:58.616Z,Investigation: schema migration delay #117,排查记录: 迁移延期 #117,Bug,Pager duty,Medium,UI,manual;customer,2026-04-13,35,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
row_2k_00118,2026-04-12T16:06:44.035Z,2026-04-12T19:42:39.602Z,Follow up: search index rebuild #118,跟进事项: 搜索索引重建 #118,Note,Support ticket,Low,Mobile,,2026-04-12,8,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
row_2k_00119,2026-04-12T12:27:24.941Z,2026-04-12T15:04:08.994Z,Telemetry blip: mobile crash cluster #119,遥测异常: 移动端崩溃聚簇 #119,Meeting,Status page,Critical,Infra,internal,2026-04-12,36,false,Marked as automated rollup; the underlying batch retried successfully on its own. Keep the link for the runbook so we have an example.,"自动批处理已重试成功,标记为自动化。链接保留供新人参考。",100,
row_2k_00120,2026-04-12T04:26:08.004Z,2026-04-12T04:47:46.397Z,Pager event: queue backlog growth #120,值班事件: 队列积压增长 #120,Doc,Telemetry alert,Medium,Search,automated;internal,2026-04-12,18,false,,,25,
row_2k_00121,2026-04-11T15:45:53.300Z,2026-04-11T17:43:15.232Z,Customer report: billing webhook retries #121,客户反馈: 账单 Webhook 重试 #121,Email,Customer email,Low,Billing,,2026-04-11,18,false,Short note.,"已记录,本周不需要额外动作。",8,
row_2k_00122,2026-04-11T12:38:36.956Z,2026-04-11T13:10:25.233Z,Engineering note: infra cost trend #122,工程笔记: 基础设施成本上扬 #122,Slack,Pager duty,Medium,Auth,urgent;manual,2026-04-11,23,false,Owner ack'd; no action required this cycle.,"负责人已确认,等待下周复盘。",25,
row_2k_00123,2026-04-11T05:10:33.733Z,2026-04-11T08:38:07.051Z,Incident drill: feature flag rollout #123,应急演练: 功能开关灰度 #123,Bug,Pager duty,High,Auth,automated;urgent,2026-04-11,7,true,Worth a follow up with the owning team. Recheck after the next release branch is cut to confirm the regression is fully gone and that the dashboards reflect the recovered state.,需要在下一个发布周期内复查。建议把链接放进 runbook 作为案例。,0,
row_2k_00124,2026-04-11T01:38:43.577Z,2026-04-11T02:12:23.419Z,Bug triage: auth latency spike #124,Bug 分诊: 登录延迟突增 #124,Note,Support ticket,Critical,Infra,urgent;manual,2026-04-11,4,true,Triaged in standup. Lower confidence than usual because the alert fired during a deploy window and may be incidental. Will need a second data point before we escalate.,"在站会上分诊。告警在发布窗口期触发,可能是偶发,需要再观察一轮。",0,
row_2k_00125,2026-04-10T11:45:56.396Z,2026-04-10T12:57:26.455Z,Sync recap: UI shimmer regression #125,同步回顾: 界面闪烁回归 #125,Meeting,Telemetry alert,Info,Search,,2026-04-10,25,true,Customer is unblocked but reports a similar symptom intermittently. Tagging for the next cross-team review.,"客户问题已临时绕过,但仍偶发相似症状,留作跨组例会议题。",0,
